ITE00100554,1847,18.1
GM000010962,1852,0.0
ITE00100554,1845,16.6
USW00012839,1841,0.0
USW00012839,1846,0.0
USW00012839,1840,0.0
USW00012839,1836,0.0
GM000010962,1853,0.0
USW00013994,1835,0.0
USW00012839,1844,0.0
ITE00100554,1849,16.9
USW00013994,1837,0.0
ITE00100554,1842,15.75
USW00012839,1843,0.0
ITE00100554,1850,16.45
EZE00100082,1857,14.25
GM000010962,1855,0.0
ITE00100554,1851,16.35
USW00013994,1838,0.0
ITE00100554,1854,17.95
GM000010962,1856,0.0
USW00012839,1845,0.0
USW00012839,1848,0.0
USW00013994,1841,0.0
EZE00100082,1858,13.35
USW00012839,1847,0.0
EZE00100082,1859,14.0
ITE00100554,1852,16.6
USW00013994,1846,0.0
USW00013994,1840,0.0
USW00012839,1842,0.0
USW00013994,1844,0.0
USW00013994,1843,0.0
USW00012839,1849,0.0
ITE00100554,1855,17.45
ITE00100554,1853,15.95
GM000010962,1857,0.0
USW00012839,1854,0.0
USW00013994,1836,0.0
USW00012839,1850,0.0
USW00012839,1851,0.0
ITE00100554,1856,16.1
EZE00100082,1860,11.7
GM000010962,1858,0.0
EZE00100082,1861,12.6
USW00013994,1847,0.0
EZE00100082,1863,13.5
USW00013994,1842,0.0
USW00013994,1845,0.0
GM000010962,1859,0.0
EZE00100082,1864,10.7
USW00013994,1854,0.0
ITE00100554,1857,17.4
USW00013994,1849,0.0
EZE00100082,1862,15.8
EZE00100082,1865,14.1
EZE00100082,1866,13.2
USW00012839,1853,0.0
USW00013994,1850,0.0
USW00012839,1852,0.0
USW00013994,1848,0.0
USW00012839,1856,0.0
USW00012839,1855,0.0
ITE00100554,1858,18.15
USW00013994,1851,0.0
GM000010962,1860,0.0
ITE00100554,1859,19.2
EZE00100082,1867,11.65
GM000010962,1863,0.0
GM000010962,1861,0.0
EZE00100082,1869,13.6
GM000010962,1864,0.0
USW00012839,1857,0.0
USW00013994,1855,0.0
EZE00100082,1870,11.95
USW00013994,1853,0.0
USW00013994,1852,0.0
EZE00100082,1868,13.9
GM000010962,1866,0.0
GM000010962,1865,0.0
EZE00100082,1871,11.75
USW00012839,1858,0.0
GM000010962,1862,0.0
USW00013994,1856,0.0
ITE00100554,1860,15.3
EZE00100082,1874,13.45
